X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680998.970	5239958.860	966.890	1	1	72	2
680999.130	5239958.650	966.820	1	1	83	2
680999.360	5239958.350	967.050	1	1	61	3
680999.520	5239958.150	966.950	1	1	100	3
680999.670	5239957.960	966.900	1	1	106	2
680999.810	5239957.800	966.750	1	1	100	2
680999.960	5239957.620	966.660	1	1	92	2
680965.560	5239999.850	973.770	1	1	71	2
680965.720	5239999.640	973.700	1	1	79	2
680965.890	5239999.440	973.610	1	1	82	2
680966.060	5239999.220	973.560	1	1	95	2
680966.240	5239999.010	973.490	1	1	105	2
680966.410	5239998.800	973.450	1	1	105	2
680966.590	5239998.570	973.440	1	1	96	2
680966.770	5239998.350	973.420	1	1	86	2
680966.960	5239998.090	973.450	1	1	76	2
680967.160	5239997.850	973.440	1	1	54	2
680967.320	5239997.640	973.380	1	1	76	2
680967.510	5239997.410	973.360	1	1	88	2
680967.680	5239997.200	973.320	1	1	85	2
680967.850	5239996.980	973.270	1	1	93	2
680968.030	5239996.760	973.250	1	1	96	2
680968.230	5239996.510	973.270	1	1	103	2
680968.390	5239996.300	973.170	1	1	97	2
680968.580	5239996.070	973.200	1	1	94	2
680968.720	5239995.900	973.020	1	1	104	2
680968.890	5239995.700	972.970	1	1	107	2
680969.060	5239995.480	972.920	1	1	72	2
680969.360	5239995.070	973.350	1	1	54	3
680969.530	5239994.870	973.250	1	1	87	3
680969.590	5239994.820	972.800	1	1	105	2
680969.760	5239994.610	972.750	1	1	86	2
680969.950	5239994.370	972.760	1	1	87	2
680970.130	5239994.140	972.740	1	1	84	2
680970.280	5239993.960	972.640	1	1	84	2
680970.460	5239993.720	972.650	1	1	106	2
680970.650	5239993.490	972.630	1	1	57	2
680970.830	5239993.260	972.600	1	1	96	2
680971.010	5239993.040	972.560	1	1	103	2
680971.170	5239992.850	972.460	1	1	108	2
680971.320	5239992.660	972.360	1	1	104	2
680971.480	5239992.460	972.300	1	1	93	2
680971.690	5239992.190	972.380	1	1	47	3
680971.850	5239992.000	972.270	1	1	98	2
680972.030	5239991.780	972.230	1	1	95	2
680972.200	5239991.570	972.200	1	1	97	2
680972.380	5239991.340	972.140	1	1	91	2
680972.570	5239991.090	972.190	1	1	89	2
680972.780	5239990.820	972.300	1	1	96	2
680972.910	5239990.660	972.140	1	1	116	2
680973.090	5239990.450	972.070	1	1	94	2
680973.280	5239990.210	972.050	1	1	116	2
680973.420	5239990.040	971.960	1	1	76	2
680973.620	5239989.780	971.950	1	1	102	2
680973.850	5239989.480	972.140	1	1	48	3
680974.000	5239989.300	972.030	1	1	56	3
680974.110	5239989.170	971.830	1	1	85	2
680974.290	5239988.950	971.740	1	1	108	2
680974.500	5239988.680	971.800	1	1	90	3
680974.650	5239988.510	971.680	1	1	83	2
680974.810	5239988.300	971.620	1	1	97	2
680974.990	5239988.080	971.590	1	1	78	2
680975.180	5239987.830	971.650	1	1	103	2
680975.390	5239987.560	971.740	1	1	72	3
680975.560	5239987.360	971.660	1	1	94	3
680975.690	5239987.200	971.470	1	1	106	2
680975.870	5239986.970	971.460	1	1	103	2
680976.030	5239986.770	971.370	1	1	95	2
680976.200	5239986.560	971.340	1	1	73	2
680976.390	5239986.330	971.360	1	1	126	2
680976.540	5239986.140	971.250	1	1	66	2
680976.740	5239985.890	971.290	1	1	84	2
680976.900	5239985.690	971.180	1	1	102	2
680977.050	5239985.500	971.110	1	1	75	2
680977.240	5239985.260	971.090	1	1	91	2
680977.410	5239985.050	971.090	1	1	71	2
680977.600	5239984.800	971.120	1	1	70	3
680977.760	5239984.610	971.050	1	1	123	3
680977.920	5239984.420	970.940	1	1	104	2
680978.110	5239984.180	970.930	1	1	103	2
680978.280	5239983.970	970.910	1	1	71	2
680978.460	5239983.740	970.870	1	1	78	2
680978.620	5239983.550	970.800	1	1	75	2
680978.800	5239983.320	970.800	1	1	92	2
680978.950	5239983.140	970.700	1	1	92	2
680979.120	5239982.920	970.640	1	1	103	2
680979.300	5239982.690	970.620	1	1	98	2
680979.440	5239982.520	970.480	1	1	112	2
680979.640	5239982.270	970.510	1	1	77	2
680979.780	5239982.110	970.360	1	1	91	2
680979.940	5239981.900	970.330	1	1	88	2
680980.130	5239981.660	970.380	1	1	34	2
680980.300	5239981.450	970.290	1	1	101	2
680980.470	5239981.240	970.230	1	1	98	2
680980.640	5239981.030	970.190	1	1	100	2
680980.840	5239980.780	970.240	1	1	82	2
680981.020	5239980.550	970.240	1	1	96	3
680981.170	5239980.370	970.140	1	1	115	2
680981.310	5239980.200	970.000	1	1	102	2
680981.490	5239979.970	969.990	1	1	86	2
680981.670	5239979.750	969.930	1	1	95	2
680981.840	5239979.540	969.920	1	1	83	2
680982.000	5239979.340	969.820	1	1	111	2
680982.180	5239979.120	969.820	1	1	110	2
680982.350	5239978.900	969.800	1	1	86	2
680982.530	5239978.670	969.830	1	1	91	2
680982.670	5239978.500	969.660	1	1	104	2
680982.840	5239978.300	969.570	1	1	113	2
680983.000	5239978.100	969.520	1	1	82	2
680983.180	5239977.870	969.470	1	1	104	2
680983.350	5239977.650	969.470	1	1	119	2
680983.520	5239977.450	969.430	1	1	111	2
680983.690	5239977.230	969.430	1	1	85	2
680983.860	5239977.020	969.350	1	1	88	2
680984.060	5239976.770	969.380	1	1	87	3
680984.180	5239976.630	969.180	1	1	140	2
680984.360	5239976.410	969.160	1	1	85	2
680984.510	5239976.220	969.060	1	1	112	2
680984.670	5239976.010	969.020	1	1	75	2
680984.850	5239975.790	969.030	1	1	87	2
680985.020	5239975.580	968.950	1	1	102	2
680985.190	5239975.370	968.900	1	1	89	2
680985.380	5239975.130	968.940	1	1	86	2
680985.560	5239974.900	968.950	1	1	60	2
680985.730	5239974.700	968.880	1	1	84	2
680985.870	5239974.510	968.780	1	1	121	2
680986.040	5239974.310	968.730	1	1	87	2
680986.210	5239974.090	968.710	1	1	116	2
680986.390	5239973.870	968.660	1	1	110	2
680986.560	5239973.660	968.640	1	1	101	2
680986.980	5239973.060	969.560	1	2	13	3
680986.740	5239973.420	968.630	2	2	50	2
680986.930	5239973.180	968.710	1	1	33	3
680987.090	5239972.980	968.640	1	1	83	3
680987.250	5239972.790	968.560	1	1	88	2
680987.410	5239972.590	968.470	1	1	91	2
680987.600	5239972.350	968.480	1	1	100	2
680987.770	5239972.140	968.470	1	1	90	2
680987.950	5239971.920	968.430	1	1	91	2
680988.110	5239971.720	968.380	1	1	94	2
680988.280	5239971.510	968.350	1	1	101	2
680988.430	5239971.320	968.270	1	1	96	2
680988.600	5239971.110	968.220	1	1	74	2
680988.780	5239970.880	968.190	1	1	86	2
680988.940	5239970.680	968.140	1	1	72	2
680989.130	5239970.440	968.160	1	1	79	2
680989.300	5239970.230	968.120	1	1	102	2
680989.470	5239970.020	968.110	1	1	103	2
680989.810	5239969.530	968.830	1	2	48	3
680989.610	5239969.840	968.030	2	2	52	2
680989.800	5239969.610	968.010	1	1	70	2
680989.980	5239969.380	968.010	1	1	100	2
680990.130	5239969.190	967.900	1	1	123	2
680990.320	5239968.960	967.920	1	1	98	2
680990.480	5239968.760	967.850	1	1	88	2
680991.490	5239967.240	971.250	1	2	16	4
680990.740	5239968.390	968.240	2	2	33	3
680990.800	5239968.350	967.760	1	1	68	2
680990.980	5239968.140	967.740	1	1	89	2
680991.170	5239967.890	967.750	1	1	89	2
680991.850	5239966.880	969.840	1	2	48	3
680991.310	5239967.720	967.630	2	2	18	2
680991.480	5239967.510	967.610	1	1	72	2
680991.650	5239967.300	967.540	1	1	120	2
680991.800	5239967.110	967.480	1	1	104	2
680991.980	5239966.890	967.480	1	1	103	2
680992.150	5239966.680	967.450	1	1	114	2
680992.330	5239966.450	967.400	1	1	88	2
680992.490	5239966.250	967.380	1	1	82	2
680992.700	5239965.980	967.470	1	1	93	2
680992.870	5239965.760	967.490	1	1	128	3
680993.020	5239965.580	967.380	1	1	67	2
680993.170	5239965.390	967.300	1	1	97	2
680993.350	5239965.170	967.260	1	1	98	2
680993.560	5239964.890	967.420	1	1	126	3
680993.760	5239964.640	967.480	1	1	103	3
680993.920	5239964.430	967.410	1	1	67	2
680994.110	5239964.190	967.490	1	1	71	2
680994.270	5239964.000	967.430	1	1	66	2
680994.450	5239963.770	967.460	1	1	61	2
680994.650	5239963.520	967.500	1	1	56	2
680994.800	5239963.330	967.380	1	1	120	2
680994.950	5239963.140	967.330	1	1	67	2
680995.130	5239962.920	967.310	1	1	61	2
680995.310	5239962.680	967.330	1	1	70	2
680995.470	5239962.490	967.290	1	1	85	2
680995.650	5239962.260	967.330	1	1	86	2
680995.840	5239962.020	967.340	1	1	72	2
680996.050	5239961.750	967.450	1	1	89	2
680996.200	5239961.570	967.360	1	1	93	2
680996.360	5239961.360	967.300	1	1	95	2
680996.520	5239961.160	967.250	1	1	72	2
680996.690	5239960.950	967.240	1	1	82	2
680996.850	5239960.760	967.160	1	1	86	2
680997.010	5239960.560	967.100	1	1	96	2
680997.180	5239960.350	967.030	1	1	84	2
680997.360	5239960.110	967.090	1	1	78	2
680997.550	5239959.870	967.100	1	1	97	2
680997.710	5239959.660	967.110	1	1	74	2
680997.920	5239959.400	967.220	1	1	77	3
680998.060	5239959.220	967.120	1	1	92	3
680998.310	5239958.890	967.400	1	1	74	3
680998.430	5239958.750	967.160	1	1	82	3
680998.570	5239958.590	967.000	1	1	108	2
680998.730	5239958.400	966.890	1	1	112	2
680998.870	5239958.230	966.790	1	1	98	2
680999.050	5239958.000	966.810	1	1	87	2
680999.200	5239957.820	966.740	1	1	93	2
680999.370	5239957.600	966.700	1	1	95	2
680999.520	5239957.420	966.570	1	1	105	2
680999.660	5239957.250	966.450	1	1	101	2
680999.830	5239957.050	966.370	1	1	121	2
680999.990	5239956.850	966.320	1	1	79	2
680965.080	5239999.880	973.800	1	1	84	2
680965.250	5239999.680	973.690	1	1	84	2
680965.420	5239999.460	973.680	1	1	85	2
680965.610	5239999.230	973.640	1	1	118	2
680965.770	5239999.040	973.550	1	1	84	2
680965.940	5239998.830	973.500	1	1	98	2
680966.090	5239998.630	973.460	1	1	111	2
680966.310	5239998.360	973.490	1	1	76	2
680966.490	5239998.130	973.430	1	1	74	2
680966.660	5239997.920	973.380	1	1	89	2
680966.860	5239997.660	973.450	1	1	93	2
680967.060	5239997.410	973.480	1	1	86	3
680967.200	5239997.240	973.330	1	1	110	2
680967.380	5239997.010	973.360	1	1	86	2
680967.580	5239996.760	973.350	1	1	82	2
680967.780	5239996.500	973.370	1	1	81	2
680967.930	5239996.320	973.260	1	1	94	2
680968.100	5239996.110	973.210	1	1	123	2
680968.270	5239995.900	973.140	1	1	115	2
680968.420	5239995.710	973.050	1	1	105	2
680968.570	5239995.540	972.910	1	1	136	2
680968.740	5239995.330	972.860	1	1	119	2
680968.930	5239995.090	972.830	1	1	74	2
680969.120	5239994.850	972.850	1	1	77	2
680969.310	5239994.610	972.860	1	1	92	3
680969.460	5239994.430	972.740	1	1	96	2
680969.620	5239994.220	972.680	1	1	98	2
680969.810	5239993.990	972.690	1	1	92	2
680970.000	5239993.750	972.680	1	1	96	2
680970.140	5239993.580	972.540	1	1	110	2
680970.370	5239993.290	972.660	1	1	92	3
680970.530	5239993.090	972.540	1	1	104	2
680970.700	5239992.880	972.530	1	1	104	2
680970.880	5239992.640	972.550	1	1	100	2
680971.040	5239992.450	972.440	1	1	90	2
680971.200	5239992.250	972.330	1	1	107	2
680971.390	5239992.020	972.320	1	1	68	2
680971.540	5239991.830	972.240	1	1	110	2
680971.740	5239991.580	972.230	1	1	106	2
680971.920	5239991.350	972.260	1	1	96	3
680972.080	5239991.140	972.190	1	1	107	2
680972.250	5239990.940	972.150	1	1	121	2
680972.450	5239990.680	972.170	1	1	89	2
680972.620	5239990.480	972.090	1	1	92	2
680972.790	5239990.260	972.070	1	1	100	2
680972.970	5239990.040	972.020	1	1	104	2
680973.160	5239989.790	972.060	1	1	89	2
680973.320	5239989.600	971.990	1	1	83	2
680973.470	5239989.420	971.880	1	1	102	2
680973.660	5239989.170	971.880	1	1	61	2
680973.800	5239989.010	971.700	1	1	95	2
680973.980	5239988.790	971.690	1	1	107	2
680974.160	5239988.570	971.650	1	1	97	2
680974.330	5239988.350	971.610	1	1	77	2
680974.520	5239988.110	971.660	1	1	88	2
680974.680	5239987.900	971.600	1	1	69	2
680974.910	5239987.610	971.730	1	1	57	2
680975.080	5239987.390	971.660	1	1	28	2
680975.300	5239987.110	971.800	1	1	72	3
680975.430	5239986.960	971.590	1	1	90	3
680975.580	5239986.780	971.470	1	1	95	2
680975.730	5239986.600	971.370	1	1	72	2
680975.900	5239986.380	971.360	1	1	100	2
680976.070	5239986.180	971.260	1	1	82	2
680976.240	5239985.960	971.210	1	1	102	2
680976.410	5239985.750	971.180	1	1	93	2
680976.590	5239985.530	971.110	1	1	104	2
680976.770	5239985.300	971.120	1	1	90	2
680976.920	5239985.110	971.060	1	1	89	2
680977.090	5239984.910	971.010	1	1	85	2
680977.280	5239984.660	971.000	1	1	106	2
680977.660	5239984.130	971.700	1	2	12	3
680977.450	5239984.450	970.940	2	2	43	2
680977.670	5239984.160	971.110	1	1	31	3
680977.810	5239984.010	970.900	1	1	68	2
680977.970	5239983.800	970.840	1	1	87	2
680978.140	5239983.590	970.810	1	1	111	2
680978.290	5239983.410	970.710	1	1	116	2
680978.470	5239983.180	970.690	1	1	89	2
680978.650	5239982.950	970.650	1	1	106	2
680978.810	5239982.760	970.580	1	1	111	2
680979.000	5239982.510	970.610	1	1	106	2
680979.170	5239982.310	970.540	1	1	93	2
680979.330	5239982.110	970.490	1	1	90	2
680979.480	5239981.920	970.400	1	1	90	2
680979.650	5239981.710	970.340	1	1	116	2
680979.820	5239981.500	970.260	1	1	88	2
680980.000	5239981.280	970.260	1	1	123	2
680980.180	5239981.050	970.220	1	1	97	2
680980.320	5239980.880	970.120	1	1	96	2
680980.520	5239980.620	970.190	1	1	79	2
680980.690	5239980.420	970.140	1	1	79	2
680980.860	5239980.190	970.090	1	1	84	2
680981.030	5239979.990	970.040	1	1	85	2
680981.190	5239979.790	969.960	1	1	84	2
680981.380	5239979.550	969.970	1	1	110	2
680981.540	5239979.350	969.920	1	1	97	2
680981.700	5239979.150	969.870	1	1	96	2
680981.880	5239978.920	969.860	1	1	86	2
680982.070	5239978.690	969.850	1	1	89	2
680982.220	5239978.510	969.720	1	1	104	2
680982.370	5239978.330	969.620	1	1	123	2
680982.540	5239978.110	969.560	1	1	96	2
680982.700	5239977.910	969.490	1	1	98	2
680982.870	5239977.710	969.470	1	1	93	2
680983.060	5239977.460	969.540	1	1	106	2
680983.220	5239977.260	969.420	1	1	98	2
680983.390	5239977.050	969.360	1	1	95	2
680983.560	5239976.850	969.310	1	1	82	2
680983.730	5239976.630	969.280	1	1	87	2
680983.890	5239976.420	969.220	1	1	95	2
680984.050	5239976.230	969.160	1	1	89	2
680984.220	5239976.030	969.110	1	1	83	2
680984.380	5239975.820	969.040	1	1	96	2
680984.540	5239975.630	968.920	1	1	101	2
680984.720	5239975.390	968.960	1	1	78	2
680984.920	5239975.150	968.960	1	1	95	2
680985.070	5239974.960	968.900	1	1	87	2
680985.260	5239974.720	968.940	1	1	85	2
680985.410	5239974.530	968.880	1	1	112	2
680985.590	5239974.320	968.800	1	1	119	2
680985.750	5239974.120	968.730	1	1	92	2
680985.920	5239973.890	968.730	1	1	92	2
680986.100	5239973.680	968.670	1	1	106	2
680986.260	5239973.470	968.630	1	1	104	2
680986.430	5239973.260	968.610	1	1	88	2
680986.610	5239973.040	968.630	1	1	84	2
680986.800	5239972.800	968.640	1	1	78	2
680986.990	5239972.550	968.660	1	1	98	3
680987.140	5239972.370	968.560	1	1	103	2
680987.290	5239972.190	968.420	1	1	100	2
680987.450	5239971.990	968.360	1	1	78	2
680987.640	5239971.750	968.420	1	1	86	2
680987.790	5239971.560	968.350	1	1	92	2
680987.980	5239971.330	968.340	1	1	76	2
680988.160	5239971.100	968.300	1	1	88	2
680988.310	5239970.920	968.200	1	1	75	2
680988.470	5239970.710	968.160	1	1	84	2
680988.650	5239970.490	968.150	1	1	85	2
680988.830	5239970.270	968.160	1	1	89	2
680988.980	5239970.070	968.100	1	1	90	2
680989.160	5239969.850	968.090	1	1	113	2
680989.340	5239969.630	968.020	1	1	84	2
680989.520	5239969.400	968.050	1	1	110	2
680989.680	5239969.200	967.950	1	1	101	2
680990.620	5239967.790	971.080	1	2	26	4
680989.840	5239969.000	967.950	2	2	62	2
680990.750	5239967.650	970.860	1	2	35	4
680990.030	5239968.750	967.990	2	2	43	2
680990.910	5239967.450	970.810	1	2	28	4
680990.190	5239968.560	967.920	2	2	69	2
680991.200	5239967.050	971.250	1	2	59	4
680990.350	5239968.370	967.820	2	2	15	2
680991.240	5239967.040	970.700	1	2	47	4
680990.510	5239968.170	967.740	2	2	10	2
680991.290	5239967.000	970.200	1	2	25	3
680990.700	5239967.930	967.780	2	2	88	2
680991.500	5239966.740	970.270	1	2	49	3
680990.880	5239967.700	967.760	2	2	42	2
680991.680	5239966.500	970.350	1	1	73	3
680991.850	5239966.290	970.340	1	1	57	3
680992.010	5239966.090	970.290	1	2	14	3
680991.330	5239967.140	967.520	2	2	72	2
680991.520	5239966.910	967.510	1	1	119	2
680992.080	5239966.090	969.050	1	2	9	3
680991.700	5239966.680	967.510	2	2	97	2
680992.200	5239965.960	968.850	1	2	37	3
680991.850	5239966.500	967.410	2	2	66	2
680992.020	5239966.280	967.370	1	1	115	2
680992.210	5239966.050	967.400	1	1	111	2
680992.380	5239965.820	967.460	1	1	113	3
680992.520	5239965.650	967.320	1	1	103	2
680992.720	5239965.410	967.340	1	1	86	2
680992.880	5239965.200	967.280	1	1	87	2
680993.060	5239964.970	967.290	1	1	72	2
680993.280	5239964.690	967.430	1	1	76	3
680993.420	5239964.520	967.300	1	1	63	2
680993.660	5239964.200	967.600	1	1	104	3
680993.830	5239963.990	967.570	1	1	75	3
680993.990	5239963.780	967.510	1	1	65	2
680994.190	5239963.530	967.530	1	1	72	3
680994.330	5239963.360	967.440	1	1	70	2
680994.500	5239963.150	967.370	1	1	70	2
680994.660	5239962.940	967.350	1	1	92	2
680994.880	5239962.650	967.530	1	1	61	3
680994.990	5239962.540	967.280	1	1	79	2
680995.200	5239962.260	967.390	1	1	102	2
680995.380	5239962.040	967.370	1	1	113	2
680995.540	5239961.830	967.340	1	1	119	2
680995.710	5239961.620	967.290	1	1	103	2
680995.880	5239961.410	967.300	1	1	58	2
680996.070	5239961.170	967.340	1	1	72	3
680996.230	5239960.970	967.300	1	1	55	3
680996.350	5239960.830	967.050	1	1	67	2
680996.530	5239960.610	967.030	1	1	90	2
680996.730	5239960.340	967.160	1	1	52	3
680996.880	5239960.170	967.020	1	1	73	2
680997.030	5239959.980	966.920	1	1	76	2
680997.190	5239959.790	966.890	1	1	103	2
680997.430	5239959.460	967.190	1	1	56	3
680997.690	5239959.110	967.510	1	1	70	3
680997.870	5239958.880	967.490	1	1	93	3
680997.920	5239958.850	967.020	1	1	101	3
680998.100	5239958.630	966.990	1	1	100	3
680998.250	5239958.450	966.900	1	1	100	2
680998.410	5239958.240	966.860	1	1	115	2
680998.560	5239958.060	966.780	1	1	78	2
680998.700	5239957.890	966.610	1	1	89	2
680998.870	5239957.680	966.550	1	1	95	2
680999.040	5239957.460	966.550	1	1	87	2
680999.190	5239957.280	966.420	1	1	93	2
680999.340	5239957.090	966.360	1	1	108	2
680999.510	5239956.890	966.300	1	1	111	2
680999.670	5239956.690	966.270	1	1	90	2
680999.840	5239956.470	966.260	1	1	60	2
680964.870	5239999.760	973.820	1	1	89	3
680965.060	5239999.540	973.770	1	1	70	3
680965.210	5239999.350	973.680	1	1	76	2
680965.370	5239999.160	973.580	1	1	88	2
680965.530	5239998.960	973.540	1	1	79	2
680965.720	5239998.720	973.490	1	1	125	2
680965.890	5239998.500	973.440	1	1	108	2
680966.090	5239998.240	973.490	1	1	83	2
680966.270	5239998.020	973.450	1	1	88	2
680966.440	5239997.810	973.390	1	1	67	2
680966.610	5239997.590	973.370	1	1	78	2
680966.860	5239997.260	973.570	1	1	74	3
680967.000	5239997.100	973.410	1	1	86	2
680967.220	5239996.810	973.510	1	1	97	3
680967.420	5239996.560	973.530	1	1	90	3
680967.550	5239996.410	973.320	1	1	87	2
680967.820	5239996.040	973.640	1	1	87	3
680967.960	5239995.880	973.500	1	1	89	3
680968.070	5239995.760	973.220	1	1	96	2
680968.210	5239995.600	973.040	1	1	114	2
680968.380	5239995.390	972.970	1	1	96	2
680968.530	5239995.210	972.860	1	1	82	2
680968.700	5239994.990	972.780	1	1	92	2
680968.870	5239994.780	972.750	1	1	112	2
680969.040	5239994.560	972.730	1	1	105	2
680969.210	5239994.350	972.690	1	1	106	2
680969.400	5239994.120	972.650	1	1	119	2
680969.580	5239993.890	972.610	1	1	93	2
680969.750	5239993.680	972.590	1	1	105	2
680969.950	5239993.430	972.580	1	1	75	2
680970.140	5239993.180	972.630	1	1	66	3
680970.300	5239992.990	972.550	1	1	85	2
680970.460	5239992.790	972.510	1	1	66	2
680970.670	5239992.510	972.550	1	1	89	2
680970.840	5239992.310	972.470	1	1	88	2
680970.980	5239992.150	972.310	1	1	118	2
680971.160	5239991.910	972.330	1	1	101	2
680971.350	5239991.680	972.300	1	1	52	2
680971.500	5239991.490	972.210	1	1	83	2
680971.660	5239991.290	972.140	1	1	107	2
680971.840	5239991.070	972.110	1	1	124	2
680972.030	5239990.830	972.100	1	1	113	2
680972.230	5239990.570	972.160	1	1	89	3
680972.390	5239990.380	972.040	1	1	116	2
680972.580	5239990.130	972.100	1	1	121	2
680972.770	5239989.890	972.130	1	1	90	2
680972.940	5239989.680	972.070	1	1	100	2
680973.100	5239989.490	971.970	1	1	114	2
680973.260	5239989.290	971.850	1	1	120	2
680973.410	5239989.110	971.760	1	1	129	2
680973.590	5239988.890	971.700	1	1	119	2
680973.750	5239988.680	971.660	1	1	95	2
680973.930	5239988.450	971.670	1	1	113	2
680974.120	5239988.220	971.680	1	1	108	2
